index,SLICES,POSCAR,formula,energy_per_atom_IAP,energy_per_atom_sym_IAP,space_group_number_IAP,dissimilarity,energy_above_hull_IAP,band_gap_alignn,space_group_number_PBE,energy_above_hull_PBE,energy_per_atom_PBE,dir_gap,indir_gap
1125050,Ca Bi K Zn As 0 1 o o o 4 3 o - o 2 3 + o o 2 1 o + o 0 1 - o o 0 2 o - - 4 3 o - o 4 2 - o o 4 2 o o o 4 0 o o o 4 0 - o o 4 2 o o o 2 3 o o o 4 2 - - o 4 3 o o o 4 0 - - o 0 1 o o o 4 3 - - o 4 1 - - o 0 3 o o o 2 1 o o + 0 3 o - o 0 1 - o o,temp\n   1.00000000000000     \n     2.1651626997549265   -9.3492944806632021   -0.0000000000000004\n     2.1651626997549291    9.3492944806632021    0.0000000000000007\n     0.0000000000000000   -0.0000000000000000    4.1546563570787551\n   K    Ca   Zn   Bi   As\n     1     1     1     1     1\nDirect\n  0.7233373064923486  0.2766626935076514  0.0000000000000000\n  0.9328892112003759  0.0671107887996241  0.5000000000000000\n  0.3788171187583211  0.6211828812416790 -0.0000000000000000\n  0.5275852716690757  0.4724147283309244 -0.0000000000000000\n  0.3114014431893291  0.6885985568106709  0.5000000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Ca1Zn1Bi1As1,-3.173783874511719,-3.1750347137451174,38,0.7914365077620698,0.03462569693711259,0.21773982048034668,38,0.12614,-3.08352
68034,K Sb As Ca Ca Ca 1 2 o o - 0 3 - o o 4 1 - - o 0 3 - o o 4 2 o o o 1 5 + o o 4 3 o + o 0 5 o o + 1 3 o o - 4 2 o - o 2 3 o o o 0 2 - - o 4 1 o o o 1 5 o o o 4 3 - o - 0 3 o o o 1 2 o o - 0 5 o + + 2 5 + o + 4 2 - o o 2 5 o o + 0 5 o o o 4 5 o o o 1 2 o - - 1 2 o - - 4 1 o - o 0 5 o + + 4 3 o o o 0 1 - o o 4 3 - + o 0 3 o + o,temp\n   1.00000000000000     \n     3.5513953491934496    3.5548965882291657   -0.0070959868390901\n     3.5513953491934496   -3.5548965882291657    0.0070959868390901\n     0.0000000000000000   -0.5385465240896191   -8.1133812958956195\n   K    Ca   Sb   As\n     1     3     1     1\nDirect\n  0.0721322156497924  0.9278677843502077  0.9909103684614465\n  0.0514241108487284  0.4610714191600606  0.6031981127400083\n  0.5389285808399394  0.9485758891512716  0.6031981127400083\n  0.5981673027216502  0.4018326972783499  0.2486856286746785\n  0.5642231882979147  0.4357768117020853  0.8562443373277003\n  0.0154168465012596  0.9845831534987405  0.3982356218522096\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Ca3Sb1As1,-3.53681755065918,-3.537158330281576,8,0.8510100895689123,0.04429246785175733,0.1254921555519104,8,0.194,-3.38745
416954,K Cd P Cu P P 2 0 o o o 2 1 - o o 2 3 - - o 4 3 o o o 3 4 + o o 2 4 o o + 0 3 o o - 0 1 - o o 2 0 o o o 0 4 o - o 4 3 - o - 2 4 o o o 2 4 - - o 2 4 o - o 0 3 - o - 2 5 - o o 0 3 o + - 4 5 o o o 2 1 o o o 3 5 o - o 0 5 - - o 0 1 - o o 2 1 - - o 3 1 o o o 0 4 - - o 0 4 o - o 2 5 o - o 3 5 o o o 0 5 o o o 0 3 - - - 2 0 o - o 0 1 - o o,temp\n   1.00000000000000     \n     1.8880974378710078    4.9103535383084527    0.0676233255982083\n     1.8880974378710078   -4.9103535383084527   -0.0676233255982083\n     0.0000000000000000   -2.3392365571075051   -7.7345846187241980\n   K    Cd   Cu   P \n     1     1     1     3\nDirect\n  0.0022090350266608  0.9977909649733392  0.1948756923802331\n  0.6288692406255494  0.3711307593744506  0.8559495194000023\n  0.0002924891968796  0.9997075108031204  0.5979583495374393\n  0.7709505818754889  0.2290494181245111  0.4630580351823322\n  0.3404713835676563  0.6595286164323437  0.8785254069442338\n  0.2247517388981015  0.7752482611018984  0.6044429965557547\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Cd1Cu1P3,-4.007193247477214,-4.005911509195964,8,0.7830893426073025,0.0,0.16847047209739685,8,0.22904,-3.73213
423692,K P Cd Cd As 0 2 o o o 0 4 o o o 2 1 o o o 3 1 - o o 0 2 - - o 4 1 o o o 3 1 o o o 3 4 - o - 0 3 o o o 2 4 o + o 0 4 - - o 4 1 o o o 3 2 o o o 0 3 - - o 0 1 - o o 3 4 o + o 0 2 o - o 3 2 o o o 4 1 o o o 0 4 - - o 0 1 - o o 0 3 o - - 0 2 o - o 3 2 - o o,temp\n   1.00000000000000     \n     2.3030889702792825    5.6711621486424111    0.0188937647556774\n     2.3030889702792825   -5.6711621486424111   -0.0188937647556774\n     0.0000000000000000   -2.3354678483031650   -5.1875410223780491\n   K    Cd   As   P \n     1     2     1     1\nDirect\n  0.9756111017617175  0.0243888982382824  0.9750076371615425\n  0.3645876336546810  0.6354123663453191  0.3649213557905784\n  0.2189012861019436  0.7810987138980563  0.7522416382939540\n  0.7128871211316281  0.2871128788683718  0.2293514036471420\n  0.6215137372387352  0.3784862627612649  0.5483279651067828\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Cd2As1P1,-2.9158843994140624,-2.9167736053466795,8,0.7674413938009302,0.0,0.33871087431907654,8,0.21764,-2.6787
992261,Cd Cd K As As 2 0 o o o 3 4 o - o 2 3 o o - 3 4 + o o 2 4 o o o 4 0 o o o 4 1 o o o 2 1 - o - 3 4 o - o 2 0 o - o 4 0 - o o 3 0 + o o 4 1 o + o 3 0 o o o 3 4 o o o 2 3 - o o 2 1 - - - 3 1 o o o 2 3 - - o 2 1 o o - 2 4 - - o 2 0 o - o 3 1 o o o 2 4 - - o 2 3 o o o,temp\n   1.00000000000000     \n     2.2759588226619969    5.7963671389031708   -0.1101589997855876\n     2.2759588226619969   -5.7963671389031708    0.1101589997855876\n     0.0000000000000000   -4.8258339655326878   -5.6315964710126689\n   K    Cd   As\n     1     2     2\nDirect\n  0.4199131587605117  0.5800868412394883  0.1893681614276491\n  0.0698933081297181  0.9301066918702819  0.0026553972643129\n  0.2683244507990242  0.7316755492009759  0.5082342834007278\n  0.5840054754360992  0.4159945245639007  0.8025407179902624\n  0.7593721835966796  0.2406278164033205  0.7211114399170442\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Cd2As2,-2.772266387939453,-2.772875213623047,8,0.7601563339784386,0.0,0.11231406778097153,8,0.12085,-2.63998
1204995,P K Cd P Cd 0 2 - o o 3 1 o - o 0 2 o o o 0 4 - o - 4 3 + o o 3 1 o o o 0 4 o o - 3 1 o o o 3 2 o o o 0 2 - - o 0 3 o - o 0 3 - - o 4 2 o o o 3 4 o + o 4 2 o o o 0 1 o o o 0 2 - o o 0 1 o - o 0 4 - - - 0 3 o o - 4 1 o o o 4 1 o - o 4 1 o o o,temp\n   1.00000000000000     \n     0.0000000000000000    5.5320438605533235   -0.0296524933315389\n     3.7779243932946427    0.0000000000000000    0.0000000000000000\n     0.0000000000000000   -0.0260147606543171   -5.9971661178260209\n   K    Cd   P \n     1     2     2\nDirect\n  0.8277282656575053  0.0000000000000000  0.5003307978299461\n  0.5431057353259305  0.0000000000000000  0.9868173108862592\n  0.2907510333439518  0.5000000000000000  0.2854734717703167\n  0.9618182473985186  0.5000000000000000  0.9497250620817610\n  0.2750467182740906  0.5000000000000000  0.7389833574317279\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Cd2P2,-3.028338432312012,-3.0303577423095702,6,0.7926413339744921,0.0,0.5781670212745667,6,0.23291,-2.77013
218112,P Cd K Cd P 0 3 + o o 0 1 - o o 4 1 - o - 0 3 o - o 4 2 o - o 0 2 o o o 3 2 o o o 4 0 o o - 3 1 o o o 4 0 - - - 4 1 o o - 3 1 o + o 4 0 o - - 3 2 o o o 4 1 - o o 4 3 - - o 4 2 o o o 4 3 o o o 0 3 o o o 4 2 - - o 3 1 o o o 4 2 o - o 0 3 + o o,temp\n   1.00000000000000     \n     1.8904465807796558    7.6457952513773479    0.0111846086486359\n     1.8904465807796558   -7.6457952513773479   -0.0111846086486359\n     0.0000000000000000   -0.4691979317450869   -5.3890878811940421\n   K    Cd   P \n     1     2     2\nDirect\n  0.5266555274661666  0.4733444725338334  0.6150387687764758\n  0.2663257971781440  0.7336742028218559  0.8477924234758213\n  0.7300629246552875  0.2699370753447125  0.3159587280263492\n  0.1338294106329612  0.8661705893670316  0.1055332826879334\n  0.8517555287359410  0.1482444712640590  0.6586467970334313\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Cd2P2,-2.995557403564453,-3.0026571273803717,8,0.7641046052195709,0.000385469119626336,0.7529156804084778,8,0.17229,-2.83076
1171600,As Cu K H Cu 1 2 + + o 0 4 o o - 1 4 o o o 2 4 o o o 1 0 o o o 2 4 - - o 1 0 o + + 2 3 o o o 1 2 + o + 1 3 + + o 1 4 + o o 1 3 o o o 1 4 o o o 0 4 + o o 1 3 o + o 1 0 o o + 1 1 + o o 1 0 o o + 0 2 o o o 0 3 o o o 1 1 o + o 1 3 + + + 1 2 o + + 1 2 o + o 1 3 + o +,temp\n   1.00000000000000     \n     6.6098426086000064   -2.0500459989723097   -0.0056137687236307\n     6.6098426086000064    2.0500459989723097   -0.0056137687236307\n     5.9769872260756713    0.0000000000000000    3.4883180935938203\n   K    Cu   As   H \n     1     2     1     1\nDirect\n  0.3277620812686450  0.3277620812686450  0.3277620812686450\n  0.1494558737871401  0.1494558737871401  0.1494558737871401\n  0.5251053517933570  0.5251053517933570  0.5251053517933570\n  0.7965602284505522  0.7965602284505522  0.7965602284505522\n  0.6063229548892437  0.6063229548892437  0.6063229548892437\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Cu2As1H1,-3.643173599243164,-3.6450008392333983,8,0.8817316931325349,0.015419614766602141,0.7553954720497131,160,0.06238,-3.59804
1965,Sb K Li Ag 2 3 - o o 2 1 + o + 1 0 o - o 1 0 o o - 1 3 - - o 2 1 o + o 2 1 o o + 2 0 o o o 2 3 o - o 1 3 - o - 2 3 o o o 2 0 o o o 2 1 + + o 1 3 - - - 1 0 - o o 2 0 o o + 1 3 o - - 2 3 o o - 2 1 o + o 1 3 - - o 2 0 + o o 2 1 + o o 3 0 o + + 1 0 o o - 3 0 o + o 3 0 o o + 3 0 + o o 3 0 + o +,temp\n   1.00000000000000     \n     2.4385657472621407    4.1728535393612392    0.0001053830078117\n     2.4385657472621407   -4.1728535393612392   -0.0001053830078117\n     0.0000000000000000   -3.6316338544771001   -6.1027077785040289\n   K    Li   Ag   Sb\n     1     1     1     1\nDirect\n  0.2349004304233268  0.7650995695766732  0.6316987376294239\n  0.4640467459771740  0.5359532540228260  0.1598950240899729\n  0.7654586365630448  0.2345413634369552  0.0906839947673535\n  0.0819114671525182  0.9180885328474817  0.0465522435132547\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Li1Ag1Sb1,-2.97652530670166,-2.9775166511535645,8,0.7820970725385362,0.0,0.6578766703605652,8,0.04276,-2.93415,0.0172,-0.0272
1173960,Ca K Li Bi 3 0 - o o 2 0 - - - 3 0 o o - 2 1 - o - 3 1 - o o 1 0 o o o 2 0 - o - 1 0 o + o 1 0 + o o 1 0 o o + 1 0 o o + 3 1 o - o 2 0 o o - 2 3 - o o 2 0 o - - 1 0 o + o 3 1 o - o 3 0 o o - 3 1 o o o 2 3 o o o 2 3 o o - 3 0 o o o 2 3 o - o 2 1 o - - 2 3 o o o 2 1 - - o 3 0 - o o 2 1 - - o 2 3 - o o,temp\n   1.00000000000000     \n     8.2560970660875643   -2.4159978694752722    0.0035469294548870\n     8.2560970660875643    2.4159978694752722    0.0035469294548870\n     7.5473270746195018    0.0000000000000000    4.1277174175799276\n   K    Li   Ca   Bi\n     1     1     1     1\nDirect\n  0.1074975812323983  0.1074975812323983  0.1074975812323983\n  0.3408751096948425  0.3408751096948425  0.3408751096948425\n  0.9280177868418085  0.9280177868418085  0.9280177868418085\n  0.6597329487621486  0.6597329487621486  0.6597329487621486\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Li1Ca1Bi1,-2.7991302013397217,-2.801941235860189,160,0.7709031397755043,0.026276366514811134,0.14074000716209412,160,0.20089,-2.62732
946237,K Cd Li P Cd P 0 1 o + o 0 1 + + o 5 4 + o o 5 3 o o o 5 2 o o - 0 2 o o o 5 2 - - - 1 3 - - o 0 1 + o o 0 3 o o o 0 2 - o o 0 3 o - o 1 4 o o o 2 3 o o o 0 5 o o + 1 3 - o o 0 4 o o o 5 1 o o o 0 2 - o o 2 3 o o o 0 5 + o o 5 4 o - o 1 4 o - o 0 3 o o o 1 2 o o o 2 4 o - o 5 2 - - - 1 3 - o o 5 4 - - o 0 4 o - o 5 4 - - o 1 3 o - o,temp\n   1.00000000000000     \n     2.2578015706369805    5.8994191224302188    0.0049034021769217\n     2.2578015706369805   -5.8994191224302188   -0.0049034021769217\n     0.0000000000000000   -0.6543506656395321   -6.1429982041734181\n   K    Li   Cd   P \n     1     1     2     2\nDirect\n  0.2073451481190521  0.7926548518809479  0.9835665147576097\n  0.9601976766313863  0.0398023233686137  0.1734625676261344\n  0.4374136328707823  0.5625863671292176  0.5839842266893985\n  0.7048245707419557  0.2951754292580443  0.4962151453090677\n  0.5394334711864371  0.4605665288135628  0.2280042593067513\n  0.8751178573898355  0.1248821426101646  0.7597572863110368\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Li1Cd2P2,-2.984299341837565,-2.9860223134358725,8,0.8019192892067162,0.0,0.9399893879890442,8,0.08063,-2.87923
313822,K Sb Li Au 3 1 o o o 0 2 o - o 3 0 + + + 0 1 - o - 3 0 o + + 3 1 - o o 3 0 o + o 3 1 o o - 0 2 o - - 2 1 o - o 3 0 o o + 3 2 o o o 2 1 o o o 3 2 - o o 3 0 + o o 0 1 - - o 2 1 o o - 0 2 o o - 0 1 - - o 3 1 o - o 3 1 o o - 3 2 o o - 2 1 o - o 0 2 - o o 2 1 - o o 3 2 - o o 0 1 - o - 0 2 - - o,temp\n   1.00000000000000     \n    -2.5090326914798231    2.6280944731538765    4.8217427335337062\n     2.5090326914798231   -2.6280944731538765    4.8217427335337062\n     2.5090326914798240    2.6280944731538765   -4.8217427335337062\n   K    Li   Sb   Au\n     1     1     1     1\nDirect\n  0.9772550722527790  0.9772550722527790  0.0000000000000000\n  0.6164400555341614  0.6164400555341614 -0.0000000000000000\n  0.2396209225150152  0.7396209225150151  0.5000000000000000\n  0.3361642917208528  0.3361642917208528  0.0000000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Li1Sb1Au1,-3.148523569107056,-3.1520910263061523,44,1.024727388895092,0.027921240568847594,0.7744890451431274,44,0.12859,-3.05142
1162522,K Zn Li As 2 0 o o - 1 0 - - o 2 1 o - o 2 3 - o o 2 0 o - - 2 1 o o o 1 3 - o - 2 3 o - o 1 3 o - o 0 3 o o o 2 1 - o o 2 0 - - o 2 0 - o - 0 3 o + o 1 0 o - o 1 0 o o o 2 1 - o o 2 3 - o o 2 1 o o - 1 0 - o o 0 3 + o o 1 0 o o - 2 0 - - - 2 3 o - - 1 3 o o - 1 3 o o - 3 0 o o - 3 0 - o o,temp\n   1.00000000000000     \n     4.2398036408740314    0.0000000000000000    0.0000000000000003\n     0.0000000000000007    4.3936948227289498    0.0000000000000003\n     0.0000000000000000    0.0000000000000000    6.2779238715877854\n   K    Li   Zn   As\n     1     1     1     1\nDirect\n -0.0000000000000000  0.5000000000000000  0.0154281575316397\n  0.5000000000000000  0.5000000000000000  0.5455397687799213\n  0.0000000000000000  0.0000000000000000  0.5594365265479502\n  0.5000000000000000 -0.0000000000000000  0.7493655471404914\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Li1Zn1As1,-2.7470192909240723,-2.7493081092834477,25,0.7934793096992107,0.0,0.5483249425888062,25,0.24226,-2.48874
809142,N P Ba Sr Ba 3 4 o o + 3 4 + o o 1 4 o + + 3 4 o o o 1 4 o o o 3 4 o o + 3 2 o o o 0 2 o o o 0 4 o o + 1 4 o o + 0 4 o + o 1 4 o + o 0 4 + o o 0 2 o - o 3 2 o o o 1 2 o o o 1 2 - o o 0 4 + o +,temp\n   1.00000000000000     \n     4.4250787683479560    4.7015491323316860    0.0136718118880419\n     4.4250787683479560   -4.7015491323316860   -0.0136718118880419\n     0.0000000000000000   -0.4275703321975114   -6.0304542994165216\n   Ba   Sr   P    N \n     2     1     1     1\nDirect\n  0.4220254284587455  0.0777140343586780  0.2861815999927657\n  0.9222859656413220  0.5779745715412545  0.2861815999927657\n  0.9278942338765788  0.0721057661234212  0.7954706974542347\n  0.9343931075627125  0.0656068924372875  0.2889567802105830\n  0.0833111982263333  0.9166888017736667  0.1289695017811496\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Ba2Sr1P1N1,-4.69915542602539,-4.702564239501953,8,0.9770534257445931,0.0,0.29050490260124207,8,0.32623,-4.34804
969018,Ba Ba Te 1 0 o - o 1 2 - o o 1 0 - - o 1 0 o o - 1 2 o - - 0 2 + o o 0 2 o o o 1 2 o - o 0 2 o o + 1 0 - o o 1 0 o o - 1 2 o o o 1 0 - o - 0 2 o + o,temp\n   1.00000000000000     \n     4.9538784680261596    0.0000000000000000    0.0000000000000003\n     0.0000000000000008    4.9538784680261596    0.0000000000000003\n     0.0000000000000000    0.0000000000000000    6.9340585757838653\n   Ba   Te\n     2     1\nDirect\n  0.5000000000000000  0.5000000000000000  0.5000000000000000\n  0.0000000000000000  0.0000000000000000  0.0000000000000000\n  0.5000000000000000  0.5000000000000000  0.0000000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Ba2Te1,-3.661314010620117,-3.664708455403646,38,0.8612363588234379,0.0,0.5465221405029297,123,0.13058,-3.53222
700671,P Ba Zn Ag Ba P 4 0 o + o 5 0 - o o 2 1 + - o 2 3 - o - 5 1 o o o 4 2 - o o 2 3 o o - 5 2 o + + 5 1 o - o 4 3 o + o 4 2 - o o 4 3 - + o 5 3 o o o 5 3 - o - 4 1 o o o 5 1 o - o 4 2 o + + 4 0 o o o 5 0 o + o 5 3 - + o 0 1 o - o 5 3 o o o 4 3 o o o 5 0 - o o 0 1 + o + 4 2 - o o 4 1 o o o 0 1 o o o 2 0 o o o,temp\n   1.00000000000000     \n     0.0000000000000000    4.7711620964138595   -0.0077057915218779\n     4.4750279748159905    0.0000000000000000    0.0000000000000000\n     0.0000000000000000   -0.8604203618526750   -7.8057719300263519\n   Ba   Zn   Ag   P \n     2     1     1     2\nDirect\n  0.1954202433726750 -0.0000000000000000  0.7260155593646502\n  0.6330653374898657 -0.0000000000000000  0.1481209752968080\n  0.6816259368151066  0.5000000000000000  0.5197468800488521\n  0.1574267578039081  0.5000000000000000  0.3637498550894994\n  0.0943689363133201  0.5000000000000000  0.0316067126722351\n  0.7313027882051294  0.5000000000000000  0.8333800175279601\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Ba2Zn1Ag1P2,-3.813183466593424,-3.81452210744222,6,0.7855727800171053,0.03028261161785606,0.18193301558494568,6,0.12895,-3.71586
335873,Ba P Ag Zn P Ba 3 2 o o o 1 0 - o - 3 2 - - o 4 3 o o o 2 5 o o o 1 5 - - - 4 0 o + o 1 5 o o - 1 3 o o o 4 0 - o o 4 2 o + o 1 2 o o o 1 0 - - - 2 5 o - o 3 0 o o o 1 0 - - - 1 5 o - - 4 2 - o o 4 3 - o o 1 2 - - o 4 5 o - o 4 3 o o o 4 3 - o o 1 3 o - o 4 0 - - o 3 5 o o o 1 5 o o - 4 0 o o o,temp\n   1.00000000000000     \n     2.1231425723746238    6.1614390518035043   -0.0925969874249967\n     2.1231425723746238   -6.1614390518035043    0.0925969874249967\n    -0.0000000000000000   -1.5137249642801800   -6.2023387487979349\n   Ba   Zn   Ag   P \n     2     1     1     2\nDirect\n  0.9607271323508705  0.0392728676491296  0.9858533180751042\n  0.7645389803882036  0.2354610196117964  0.3539368973882094\n  0.0849402823060412  0.9150597176939589  0.5280386145246773\n  0.6508120781119971  0.3491879218880027  0.7991427209391939\n  0.2429244768592415  0.7570755231407585  0.9488520121109281\n  0.4828497138335107  0.5171502861664893  0.4624164369618738\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Ba2Zn1Ag1P2,-3.836060841878256,-3.838568369547526,8,0.7929111932382027,0.006236349512550365,0.28130871057510376,8,0.19331,-3.65149
232701,Zn P Ba As Ba 3 1 + o o 3 2 o o o 0 3 o + o 0 2 o - o 2 4 o o o 2 1 o + o 0 1 + + + 0 1 o o + 0 4 o + o 3 4 o o o 2 1 o o o 3 4 + + o 3 2 + o o 0 1 o + + 0 2 o o + 0 3 - o o 3 1 + o o 0 3 o o o 0 2 + o + 3 4 o o o 2 4 - o o 0 4 o o o 3 2 o o o,temp\n   1.00000000000000     \n    -2.2187665665013929    4.0497180529707633    4.4273666193813686\n     2.2187665665013929   -4.0497180529707633    4.4273666193813686\n     2.2187665665013938    4.0497180529707633   -4.4273666193813686\n   Ba   Zn   As   P \n     2     1     1     1\nDirect\n  0.0029232378104090  0.2546606628301070  0.7482625749802949\n  0.4936019121501952  0.7453393371698931  0.7482625749802949\n  0.5943412293520632  0.5000000000000000  0.0943412293520633\n  0.4267195907950496  0.0000000000000000  0.4267195907950496\n  0.8784564156544762  0.5000000000000000  0.3784564156544762\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Ba2Zn1As1P1,-3.9663124084472656,-3.966875457763672,44,0.7625121565575039,0.0,0.18492639064788818,44,0.05726,-3.86723
625015,Zn P Ba Ag Zn Ba 4 3 o - o 1 2 - + - 4 5 + o o 1 0 o o o 0 5 o o o 1 5 o + o 1 2 o + - 1 5 + o o 2 0 o - o 4 2 o o o 1 5 o o o 4 5 + o o 1 3 o o o 4 0 o - o 1 0 o o - 4 0 + o o 4 3 o o o 0 5 o + o 1 3 - o o 0 3 o o o 1 2 o + - 4 2 o o o 4 0 + - o 1 0 o o - 2 3 o o + 2 3 o o + 4 2 o o o 4 5 + o o 2 5 o o o 2 0 + o o 1 3 - o o 4 3 o - o,temp\n   1.00000000000000     \n     4.5662336975637272   -0.0000000000000000    0.0000000000000003\n     0.0000000000000007    4.5792247141162381    0.0000000000000003\n     0.0000000000000000   -0.0000000000000000    8.0425805849341128\n   Ba   Zn   Ag   P \n     2     2     1     1\nDirect\n  0.5000000000000000  0.0000000000000000  0.2838956693443429\n -0.0000000000000000  0.0000000000000000  0.7501419668837548\n -0.0000000000000000  0.5000000000000000  0.1072490649805250\n  0.5000000000000000  0.5000000000000000  0.9354252658950919\n  0.5000000000000000  0.5000000000000000  0.5970178481625719\n -0.0000000000000000  0.5000000000000000  0.4137401847337168\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Ba2Zn2Ag1P1,-2.916789690653483,-2.9179360071818032,6,0.8214645628249574,0.04454964067075862,0.12214412540197372,25,0.06311,-2.89938
